,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
600317,4048,762,4,965502944,F,35,1,89431,Striptease (1996),Comedy|Crime,False
726105,4489,2374,4,1035297442,M,18,4,78613,Gung Ho (1986),Comedy|Drama,False
944924,1698,1515,3,975879338,M,35,2,97214,Volcano (1997),Drama|Thriller,False
842609,2849,1162,5,972510035,M,45,11,94114,"Ruling Class, The (1972)",Comedy,False
457789,5614,2662,3,959190259,M,25,0,12833,"War of the Worlds, The (1953)",Action|Sci-Fi|War,False
943192,3519,3791,3,969996802,F,25,14,11215,Footloose (1984),Drama,False
912875,2304,3190,3,974497217,M,45,12,94103,Supernova (2000),Adventure|Sci-Fi,False
706810,2496,1468,1,974092422,M,50,1,37932,Booty Call (1997),Comedy|Romance,False
875513,1647,1602,2,1041045434,M,18,18,98118,Leave It to Beaver (1997),Comedy,False
741956,1698,2176,4,975873492,M,35,2,97214,Rope (1948),Thriller,False
394026,4995,223,4,962592470,M,50,20,55419,Clerks (1994),Comedy,False
123041,4732,1370,2,963635765,M,25,14,24450,Die Hard 2 (1990),Action|Thriller,False
947125,3762,2121,1,966434870,M,50,6,11746,Cujo (1983),Horror|Thriller,False
163394,5954,920,1,957702843,M,45,11,70802,Gone with the Wind (1939),Drama|Romance|War,False
304844,5096,2395,5,962379578,M,25,11,75206,Rushmore (1998),Comedy,False
720447,2208,1034,3,974605909,M,25,0,10006,Freeway (1996),Crime,False
254012,157,377,4,977247591,M,35,16,12866,Speed (1994),Action|Romance|Thriller,False
277833,2815,3176,2,972680553,M,35,17,60477,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
919412,3410,3729,4,967430478,M,35,1,20653,Shaft (1971),Action|Crime,False
668895,4682,2253,2,969490978,M,25,7,05346,Toys (1992),Action|Comedy|Fantasy,False
618945,4277,1092,5,965387529,M,35,16,98133,Basic Instinct (1992),Mystery|Thriller,False
309673,4067,24,4,965462644,M,45,20,91607,Powder (1995),Drama|Sci-Fi,False
339003,666,2966,4,975642540,F,18,0,08540,"Straight Story, The (1999)",Drama,False
484616,2753,924,5,973197907,F,50,20,27516,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
246592,2327,1909,4,974432843,M,18,10,48169,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
947221,5684,2121,2,958605972,M,18,16,94110,Cujo (1983),Horror|Thriller,False
879257,5107,3477,2,962336139,F,45,0,08081,Empire Records (1995),Comedy|Drama,False
16458,3420,1035,5,985366737,F,25,7,48105,"Sound of Music, The (1965)",Musical,False
281978,1842,2599,4,993445108,M,18,4,53190,Election (1999),Comedy,False
959272,131,627,3,977598541,M,18,4,06520,"Last Supper, The (1995)",Drama|Thriller,False
999205,4169,962,4,971579913,M,50,0,66048,They Made Me a Criminal (1939),Crime|Drama,False
313415,4739,497,5,963878055,M,25,3,32580,Much Ado About Nothing (1993),Comedy|Romance,False
732276,1671,3435,5,974710152,M,35,0,98368,Double Indemnity (1944),Crime|Film-Noir,False
521826,3519,539,3,967571665,F,25,14,11215,Sleepless in Seattle (1993),Comedy|Romance,False
815054,2500,1183,2,974087676,M,56,1,29672,"English Patient, The (1996)",Drama|Romance|War,False
591644,4064,2976,2,965481384,M,45,0,20851,Bringing Out the Dead (1999),Drama|Horror,False
566388,1962,788,3,975363370,F,18,1,60914,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,False
771393,3038,1298,5,1018061275,F,35,2,97401,Pink Floyd - The Wall (1982),Drama|Musical|War,False
525664,4533,3175,2,964731520,M,25,12,53045,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
174755,4088,318,4,965430160,M,25,3,77057,"Shawshank Redemption, The (1994)",Drama,False
953793,2203,20,4,974605503,M,45,12,53718,Money Train (1995),Action,False
45744,271,2692,5,999138755,M,18,4,48202,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
964002,4808,870,2,963033862,M,35,0,96707-1321,Gone Fishin' (1997),Comedy,False
303067,322,3624,3,976413484,M,56,17,55117,Shanghai Noon (2000),Action,False
743984,2583,1388,4,974075293,M,35,7,19610,Jaws 2 (1978),Action|Horror,False
73703,1181,1792,2,974855134,M,35,7,20716,U.S. Marshalls (1998),Action|Thriller,False
275023,4725,968,3,963384823,M,35,5,96707-1321,Night of the Living Dead (1968),Horror|Sci-Fi,False
795455,2826,2186,4,972601583,M,35,12,10011,Strangers on a Train (1951),Film-Noir|Thriller,False
696729,528,420,2,1014870932,F,18,17,83843,Beverly Hills Cop III (1994),Action|Comedy,False
445720,3506,1276,5,966979702,M,18,12,80503,Cool Hand Luke (1967),Comedy|Drama,False
600542,3151,2676,5,968916949,F,25,0,92870,Instinct (1999),Drama|Thriller,False
729179,881,2478,4,1014314492,M,18,14,76401,Three Amigos! (1986),Comedy|Western,False
941266,5759,1542,4,959560719,F,25,1,08904,Brassed Off (1996),Comedy|Drama|Romance,False
584575,4867,2528,4,962904467,M,25,16,04101,Logan's Run (1976),Action|Adventure|Sci-Fi,False
127010,457,590,4,976392883,M,18,4,54703,Dances with Wolves (1990),Adventure|Drama|Western,False
695700,3126,842,2,969297210,M,25,2,32118,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,False
126498,2857,2427,1,972506634,M,25,0,10469,"Thin Red Line, The (1998)",Action|Drama|War,False
686101,1133,1242,4,974887398,M,18,2,90038,Glory (1989),Action|Drama|War,False
241655,2070,296,5,992029190,F,35,6,13210,Pulp Fiction (1994),Crime|Drama,False
624862,1172,2369,4,974863137,F,25,0,61801,Desperately Seeking Susan (1985),Comedy|Romance,False
874985,3044,1459,5,970212701,M,35,16,77301,Absolute Power (1997),Mystery|Thriller,False
593446,643,2707,3,975717198,M,25,2,23188,Arlington Road (1999),Thriller,False
847860,2102,507,2,974655912,M,25,11,48825,"Perfect World, A (1993)",Action|Drama,False
229731,3850,39,4,965880707,M,18,3,92278,Clueless (1995),Comedy|Romance,False
731527,1335,1189,5,974817640,M,35,0,14228,"Thin Blue Line, The (1988)",Documentary,False
469952,1059,339,1,974966846,F,25,0,97213,While You Were Sleeping (1995),Comedy|Romance,False
941703,5831,2210,4,957905538,M,25,1,92120,Sabotage (1936),Thriller,False
44785,4957,1961,4,962906270,M,25,2,48197,Rain Man (1988),Drama,False
378073,4227,2023,4,965321738,M,25,19,11414-2520,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
411706,22,1584,4,978154810,M,18,15,53706,Contact (1997),Drama|Sci-Fi,False
166026,4796,3418,5,962984086,M,35,7,98103,Thelma & Louise (1991),Action|Drama,False
809325,1594,3200,4,975212727,F,35,20,10013,"Last Detail, The (1973)",Comedy|Drama,False
737087,5208,2808,4,961659434,M,25,4,55455,Universal Soldier (1992),Action|Sci-Fi,False
480760,5265,1019,3,961220900,M,45,1,97405,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
517099,1181,2872,2,974857266,M,35,7,20716,Excalibur (1981),Action|Drama|Fantasy|Romance,False
627200,4888,2554,1,962738826,F,56,0,08055,Children of the Damned (1963),Horror|Sci-Fi|Thriller,False
638382,5526,942,4,959634431,F,35,2,27514,Laura (1944),Crime|Film-Noir|Mystery,False
175707,919,1968,5,975206155,F,35,1,92056,"Breakfast Club, The (1985)",Comedy|Drama,False
742226,2263,3551,4,974581652,M,25,6,70508,Marathon Man (1976),Thriller,False
441988,3929,1918,2,965712598,M,25,5,80227,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,False
733589,5511,1267,5,960852222,M,45,1,92407,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,False
729071,3842,3917,3,976517144,F,35,16,92054,Hellraiser (1987),Horror,False
351083,5717,1573,5,958509475,M,25,0,03766,Face/Off (1997),Action|Sci-Fi|Thriller,False
119116,5809,480,3,957988929,M,25,7,37206,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
129193,1714,1196,3,974710031,M,25,17,43212,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
751169,5614,1227,5,959133311,M,25,0,12833,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
660260,601,3526,2,975881406,F,18,20,06320,Parenthood (1989),Comedy|Drama,False
631052,2821,1284,5,972655678,M,18,20,10036,"Big Sleep, The (1946)",Film-Noir|Mystery,False
20486,1335,2797,3,974818101,M,35,0,14228,Big (1988),Comedy|Fantasy,False
163467,2643,459,4,973569182,M,45,17,99005,"Getaway, The (1994)",Action,False
234785,2967,1250,3,971236551,M,25,0,94110,"Bridge on the River Kwai, The (1957)",Drama|War,False
114769,4508,1408,3,964982239,M,25,20,15701,"Last of the Mohicans, The (1992)",Action|Romance|War,False
150827,3272,1955,3,968277848,M,35,0,08330,Kramer Vs. Kramer (1979),Drama,False
504580,1926,3668,5,974770008,F,1,0,95404,Romeo and Juliet (1968),Drama|Romance,False
763809,4808,2558,3,963032753,M,35,0,96707-1321,Forces of Nature (1999),Comedy|Romance,False
446180,1951,743,1,974689162,F,18,4,90630,Spy Hard (1996),Comedy,False
840468,4854,945,5,962831370,F,50,13,03851,Top Hat (1935),Comedy|Musical|Romance,False
88019,1062,1259,4,974949807,M,50,19,59457,Stand by Me (1986),Adventure|Comedy|Drama,False
756068,2446,2144,5,974216028,M,18,7,10038,Sixteen Candles (1984),Comedy,False
991107,3511,1826,1,966975118,M,50,0,88004,Barney's Great Adventure (1998),Adventure|Children's,False
717493,5517,910,5,959701600,M,56,0,80210,Some Like It Hot (1959),Comedy|Crime,False
330199,3658,3508,3,971901149,F,25,7,07090,"Outlaw Josey Wales, The (1976)",Western,False
717917,1152,849,2,974868256,M,18,4,30328,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,False
499149,2994,2423,3,970707051,M,35,5,95008,Christmas Vacation (1989),Comedy,False
516325,2581,969,5,973888359,M,25,11,60611,"African Queen, The (1951)",Action|Adventure|Romance|War,False
224052,123,1240,5,977448764,M,35,9,67208,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
511316,637,1200,3,975733896,M,35,12,97132,Aliens (1986),Action|Sci-Fi|Thriller|War,False
643954,4311,610,3,965258075,M,50,13,68502,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
682962,5686,485,2,958605999,M,56,16,60610,Last Action Hero (1993),Action|Comedy,False
384535,698,25,3,1015123355,M,18,4,76401,Leaving Las Vegas (1995),Drama|Romance,False
459996,5107,329,5,962334026,F,45,0,08081,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
324472,3026,2406,4,970462673,F,18,4,45750,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
825448,3301,3733,3,968215007,F,25,2,85719,"Paper Chase, The (1973)",Drama,False
249812,910,800,4,975210678,F,50,0,98226,Lone Star (1996),Drama|Mystery,False
403674,4334,1356,5,965410966,M,25,1,70458,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
692059,4585,2064,5,964325753,M,35,7,30324,Roger & Me (1989),Comedy|Documentary,False
675153,3280,2422,1,968349008,M,25,7,33486,"Karate Kid III, The (1989)",Action|Adventure|Drama,False
258094,1932,1912,3,974693369,M,25,7,94114,Out of Sight (1998),Action|Crime|Romance,False
719177,4663,3052,2,963863945,M,25,4,92037,Dogma (1999),Comedy,False
716732,6007,2671,4,956789086,M,35,17,80537,Notting Hill (1999),Comedy|Romance,False
656170,1430,2718,3,974759136,M,18,4,97215,Drop Dead Gorgeous (1999),Comedy,False
87484,4220,368,4,966456548,M,35,0,97225,Maverick (1994),Action|Comedy|Western,False
424558,1960,1252,5,974688068,M,45,7,55555,Chinatown (1974),Film-Noir|Mystery|Thriller,False
472216,2944,2174,5,1011209992,F,18,4,48104,Beetlejuice (1988),Comedy|Fantasy,False
352265,611,1221,5,975860171,M,35,0,20715,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
835280,4354,3871,4,966754655,M,35,14,78611,Shane (1953),Drama|Western,False
34817,4062,1566,3,965482105,M,25,7,60559,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,False
918293,1015,1938,4,981860922,M,35,3,11220,"Lost Weekend, The (1945)",Drama,False
472067,2258,2174,4,974590135,F,18,4,10033,Beetlejuice (1988),Comedy|Fantasy,False
127963,4448,590,5,966913369,M,25,14,06880,Dances with Wolves (1990),Adventure|Drama|Western,False
350224,2023,1573,5,974673989,M,18,4,56001,Face/Off (1997),Action|Sci-Fi|Thriller,False
36819,75,783,4,977850975,F,1,10,01748,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,False
193560,4345,1291,4,966355515,F,25,14,44304,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
702414,2793,2949,4,972933190,M,35,7,70116,Dr. No (1962),Action,False
907697,3233,3201,5,980651841,M,50,2,60660,Five Easy Pieces (1970),Drama,False
919637,4543,1050,4,965105810,M,25,2,11105,Looking for Richard (1996),Documentary|Drama,False
273520,1842,3386,5,993446585,M,18,4,53190,JFK (1991),Drama|Mystery,False
721479,3807,1037,1,970440325,F,35,19,32095,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,False
132155,4906,1552,3,963476976,M,50,17,49506,Con Air (1997),Action|Adventure|Thriller,False
700655,1130,2502,4,974900799,M,18,7,60012,Office Space (1999),Comedy|Romance,False
311278,1155,29,4,974867251,M,25,12,90278,"City of Lost Children, The (1995)",Adventure|Sci-Fi,False
561687,1051,1288,5,975041067,F,25,0,60513,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
589769,5265,2243,4,961220545,M,45,1,97405,Broadcast News (1987),Comedy|Drama|Romance,False
914667,1449,3109,3,975518859,M,35,20,17112,"River, The (1984)",Drama,False
829486,2063,3844,2,975744382,M,25,4,43138,Steel Magnolias (1989),Drama,False
801741,3760,3366,4,966095034,M,50,0,55128,Where Eagles Dare (1969),Action|Adventure|War,False
460941,2012,2161,3,974677450,M,25,4,49456,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
833187,3311,2379,2,967960027,M,25,4,90039,Police Academy 2: Their First Assignment (1985),Comedy,False
157305,1889,380,4,976434496,M,18,14,80023,True Lies (1994),Action|Adventure|Comedy|Romance,False
15052,2913,2918,4,971770346,F,35,20,98119,Ferris Bueller's Day Off (1986),Comedy,False
86001,1790,3071,1,974707363,M,25,0,19152,Stand and Deliver (1987),Drama,False
509601,4281,2000,3,965281221,M,56,13,92120,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
695611,5996,1373,3,956940306,F,25,0,87114,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
525511,4064,3175,4,965479919,M,45,0,20851,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
290366,2352,3476,4,974401289,M,50,13,41076,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
517577,5026,2872,3,962775102,M,25,17,92584,Excalibur (1981),Action|Drama|Fantasy|Romance,False
708691,2015,1754,2,974675081,M,18,4,01003,Fallen (1998),Action|Mystery|Thriller,False
109830,4861,2858,4,962828305,M,25,4,04309,American Beauty (1999),Comedy|Drama,False
527440,1194,2011,2,1036963098,F,25,1,95617,Back to the Future Part II (1989),Comedy|Sci-Fi,False
908672,1962,3185,1,974687912,F,18,1,60914,Snow Falling on Cedars (1999),Drama,False
11930,3272,919,5,968196520,M,35,0,08330,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
614936,5785,628,4,958746911,F,25,7,60607,Primal Fear (1996),Drama|Thriller,False
166716,4578,1385,4,964391098,M,25,0,02134,Under Siege (1992),Action,False
756474,5837,2144,4,957845436,M,25,7,60607,Sixteen Candles (1984),Comedy,False
562321,4535,1288,5,964719217,M,18,19,17517,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
137614,3970,593,5,965658652,F,25,2,02903,"Silence of the Lambs, The (1991)",Drama|Thriller,False
382923,3638,2686,3,966579613,M,25,2,90038,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,False
881391,3029,419,3,970366631,M,18,4,92037,"Beverly Hillbillies, The (1993)",Comedy,False
835381,850,1264,4,975351499,M,35,0,60640,Diva (1981),Action|Drama|Mystery|Romance|Thriller,False
589369,2175,2243,3,974610028,M,25,4,99217,Broadcast News (1987),Comedy|Drama|Romance,False
340187,727,17,5,1007599543,M,35,11,94061,Sense and Sensibility (1995),Drama|Romance,False
198139,910,1049,3,975209692,F,50,0,98226,"Ghost and the Darkness, The (1996)",Action|Adventure,False
362529,2664,2712,1,973461263,M,35,7,52402,Eyes Wide Shut (1999),Drama,False
904682,558,1228,3,976054513,M,35,20,55108,Raging Bull (1980),Drama,False
490439,3965,858,5,965675411,M,18,11,65202,"Godfather, The (1972)",Action|Crime|Drama,False
605467,5523,1396,3,959647903,M,35,0,60187,Sneakers (1992),Crime|Drama|Sci-Fi,False
131530,1172,1552,4,974861359,F,25,0,61801,Con Air (1997),Action|Adventure|Thriller,False
673662,2054,44,4,974662913,M,25,12,03110,Mortal Kombat (1995),Action|Adventure,False
948807,4062,328,4,965482424,M,25,7,60559,Tales From the Crypt Presents: Demon Knight (1995),Horror,False
594383,1088,3004,1,1037975593,F,1,10,98103,"Bachelor, The (1999)",Comedy|Romance,False
321158,4948,34,4,962642485,M,45,2,94618,Babe (1995),Children's|Comedy|Drama,False
724708,2489,1991,3,974143715,F,35,9,37843,Child's Play (1988),Horror,False
926137,5530,8,2,959623352,F,18,4,63141,Tom and Huck (1995),Adventure|Children's,False
323699,623,714,3,975793744,M,25,17,60555,Dead Man (1995),Western,False
217326,5520,1036,5,959737766,M,45,1,18901,Die Hard (1988),Action|Thriller,False
949149,4344,407,3,966452301,M,25,1,44240,In the Mouth of Madness (1995),Horror|Thriller,False
222045,4879,3527,2,962767935,M,25,3,60626,Predator (1987),Action|Sci-Fi|Thriller,False
710435,1587,1405,3,974741020,F,25,3,30308,Beavis and Butt-head Do America (1996),Animation|Comedy,False
652377,4728,2985,4,982382266,M,25,19,31401,Robocop (1987),Action|Crime|Sci-Fi,False
304154,1607,2395,3,974732692,M,45,1,02135,Rushmore (1998),Comedy,False
390328,1182,2699,3,974918173,M,1,10,91326,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
25867,42,527,4,978041479,M,25,8,24502,Schindler's List (1993),Drama|War,False
972939,225,831,3,977257216,M,25,7,11215,Stonewall (1995),Drama,False
791856,5636,2463,3,959052761,M,25,7,98102,Ruthless People (1986),Comedy,False
744094,4212,1388,3,965320767,M,56,18,56716,Jaws 2 (1978),Action|Horror,False
598410,4953,1422,3,962641091,M,35,12,55082,Murder at 1600 (1997),Mystery|Thriller,False
659506,604,1275,3,975871915,M,45,17,32256,Highlander (1986),Action|Adventure,False
437096,1019,1339,3,975523528,M,35,1,60640,Bram Stoker's Dracula (1992),Horror|Romance,False
183817,2125,1641,4,974646559,M,35,3,46033,"Full Monty, The (1997)",Comedy,False
783340,163,1556,1,977220335,M,18,4,85013,Speed 2: Cruise Control (1997),Action|Romance|Thriller,False
957069,4054,574,4,965492371,M,35,3,68122,Spanking the Monkey (1994),Comedy|Drama,False
397832,1727,1777,4,974783684,M,35,16,50317,"Wedding Singer, The (1998)",Comedy|Romance,False
645916,3476,2454,1,968942679,M,50,0,44126,"Fly, The (1958)",Horror|Sci-Fi,False
932840,4042,568,4,965503493,M,35,15,94002,Bhaji on the Beach (1993),Comedy|Drama,False
913901,5517,2130,5,959779275,M,56,0,80210,Atlantic City (1980),Crime|Drama|Romance,False
96156,192,110,5,977023840,M,18,1,10977,Braveheart (1995),Action|Drama|War,False
910240,1348,1951,4,995249859,F,1,10,04240,Oliver! (1968),Musical,False
500254,4181,2424,4,965331058,F,25,7,33177,You've Got Mail (1998),Comedy|Romance,False
189319,3483,1079,5,967069965,F,45,7,30260,"Fish Called Wanda, A (1988)",Comedy,False
676981,2351,532,3,974403036,F,25,0,11106,Serial Mom (1994),Comedy|Crime|Horror,False
258633,5675,1912,4,958694851,M,35,14,30030,Out of Sight (1998),Action|Crime|Romance,False
887761,2621,1417,1,973656975,M,18,0,46304,"Portrait of a Lady, The (1996)",Drama,False
431775,48,2496,2,978063128,M,25,4,92107,Blast from the Past (1999),Comedy|Romance,False
749590,1087,1212,5,990546946,M,25,16,08826,"Third Man, The (1949)",Mystery|Thriller,False
942867,2391,3936,3,974295982,M,50,18,13126,"Phantom of the Opera, The (1943)",Drama|Thriller,False
979997,4169,547,2,976589868,M,50,0,66048,Surviving the Game (1994),Action|Adventure|Thriller,False
864635,2909,140,5,1009395820,M,25,7,43228,Up Close and Personal (1996),Drama|Romance,False
460175,549,3034,5,976123014,M,25,6,53217,Robin Hood (1973),Animation|Children's,False
770693,202,3614,5,976935115,M,18,4,53706,Honeymoon in Vegas (1992),Comedy|Romance,False
167620,5397,3095,4,994866327,M,18,0,60451,"Grapes of Wrath, The (1940)",Drama,False
199741,911,1266,5,975259402,M,50,0,98226,Unforgiven (1992),Western,False
250593,840,50,5,975357692,F,25,3,02828,"Usual Suspects, The (1995)",Crime|Thriller,False
685774,1962,2042,2,975363743,F,18,1,60914,D2: The Mighty Ducks (1994),Children's|Comedy,False
52236,5922,1207,5,957470078,M,56,3,94561,To Kill a Mockingbird (1962),Drama,False
478127,2941,916,4,971348512,M,35,12,98033,Roman Holiday (1953),Comedy|Romance,False
626743,5289,1179,5,961081179,M,45,2,94102,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
290572,3999,3476,3,965962306,M,35,17,30701,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
885055,5767,89,5,958191806,M,25,2,75287,Nick of Time (1995),Action|Thriller,False
841709,5281,2385,3,961101383,M,25,2,90210,Home Fries (1998),Comedy|Romance,False
331197,4328,597,3,1014825311,M,50,3,75650,Pretty Woman (1990),Comedy|Romance,False
538928,858,1220,3,975345599,M,35,14,10013,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
7705,4750,1197,4,963192852,F,25,0,91107,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
540859,5107,1080,3,962335743,F,45,0,08081,Monty Python's Life of Brian (1979),Comedy,False
513622,5087,2003,3,962896785,F,25,6,19102,Gremlins (1984),Comedy|Horror,False
861137,3801,2097,5,965997956,M,18,12,36115,Something Wicked This Way Comes (1983),Children's|Horror,False
858452,531,880,1,994109628,F,18,14,22206,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,False
898481,3491,281,4,967067553,M,25,16,28542,Nobody's Fool (1994),Drama,False
836929,3821,2732,5,965944900,M,25,20,44313,Jules and Jim (Jules et Jim) (1961),Drama,False
270353,4964,2723,1,962658714,M,35,0,94110,Mystery Men (1999),Action|Adventure|Comedy,False
751688,566,3770,3,976043410,M,25,17,92122,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,False
567422,5026,2335,3,962776540,M,25,17,92584,"Waterboy, The (1998)",Comedy,False
281812,1264,2599,5,974820221,M,25,1,53711,Election (1999),Comedy,False
539339,2786,1220,5,972973362,M,25,4,60201,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
852543,4386,92,3,965172478,M,25,5,74055,Mary Reilly (1996),Drama|Thriller,False
390968,3841,2699,4,966003027,M,45,18,26101,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
220768,5263,1387,4,961190927,M,35,7,40601,Jaws (1975),Action|Horror,False
715888,710,833,2,975569141,M,25,20,85207,High School High (1996),Comedy,False
545318,5361,1302,5,960520993,F,50,16,92026,Field of Dreams (1989),Drama,False
642259,5039,1069,2,962512297,F,35,4,97068,"Murder, My Sweet (1944)",Film-Noir|Thriller,False
895058,3681,177,3,966535543,M,25,7,29662,Lord of Illusions (1995),Horror,False
188520,3768,3868,4,966272661,M,25,4,86314,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,False
704813,3304,1219,5,968006504,F,45,5,92649,Psycho (1960),Horror|Thriller,False
68814,1639,2916,4,979551718,M,25,17,95405,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
536879,5696,2529,5,958590471,F,25,14,97367,Planet of the Apes (1968),Action|Sci-Fi,False
998850,4418,2923,4,1018135952,F,50,0,02139,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,False
378356,1780,14,4,984158592,M,35,1,22181,Nixon (1995),Drama,False
269769,1029,2723,3,975001468,M,25,0,20015,Mystery Men (1999),Action|Adventure|Comedy,False
655290,1353,2139,2,974771748,M,1,10,95926,"Secret of NIMH, The (1982)",Animation|Children's,False
537916,5426,1586,3,960102055,M,25,14,95821,G.I. Jane (1997),Action|Drama|War,False
580260,4483,2822,3,965019375,F,25,6,72703,Medicine Man (1992),Adventure|Romance,False
136458,1266,593,5,998876904,M,25,4,18104,"Silence of the Lambs, The (1991)",Drama|Thriller,False
386149,3611,2324,5,966612082,M,25,2,84321,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
528010,4169,2011,3,971580965,M,50,0,66048,Back to the Future Part II (1989),Comedy|Sci-Fi,False
787726,2456,2950,2,974183147,M,25,5,48103,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,False
39465,4022,2762,5,965520317,M,35,14,53403,"Sixth Sense, The (1999)",Thriller,False
87738,149,1259,4,977591455,M,25,1,29205,Stand by Me (1986),Adventure|Comedy|Drama,False
195463,24,1580,4,978134324,F,25,7,10023,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
51651,2121,1207,4,974648496,M,56,13,02356,To Kill a Mockingbird (1962),Drama,False
821273,3842,3546,5,965990987,F,35,16,92054,What Ever Happened to Baby Jane? (1962),Drama|Thriller,False
96989,2063,110,5,974658989,M,25,4,43138,Braveheart (1995),Action|Drama|War,False
827267,2116,1061,3,974856803,M,18,4,49546,Sleepers (1996),Crime|Drama,False
17244,1500,2791,5,988251946,M,25,17,98115,Airplane! (1980),Comedy,False
116130,3462,3699,4,967402663,F,25,4,73160,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
544063,6016,2393,3,956777840,M,45,1,37209,Star Trek: Insurrection (1998),Action|Sci-Fi,False
489030,23,858,5,978462095,M,35,0,90049,"Godfather, The (1972)",Action|Crime|Drama,False
475343,5701,1375,3,958588025,M,25,7,55311,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
674330,3272,940,5,968196968,M,35,0,08330,"Adventures of Robin Hood, The (1938)",Action|Adventure,False
940333,2180,2476,3,974609843,M,25,12,27713-9225,Heartbreak Ridge (1986),Action|War,False
766046,4578,1833,1,964390291,M,25,0,02134,Mercury Rising (1998),Action|Drama|Thriller,False
273457,1340,3386,2,974785546,M,25,7,14302,JFK (1991),Drama|Mystery,False
601836,2888,2763,4,972061347,M,25,14,55438,"Thomas Crown Affair, The (1999)",Action|Thriller,False
673075,5225,1391,5,961519802,M,18,4,55120,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
547833,3884,2033,2,965815356,M,18,4,78759,"Black Cauldron, The (1985)",Animation|Children's,False
890177,2933,3078,5,971977477,M,35,11,32082,Liberty Heights (1999),Drama,False
695000,5755,330,4,958281938,F,35,2,78744,Tales from the Hood (1995),Comedy|Horror,False
855755,255,3937,4,976682420,M,35,0,85310,Runaway (1984),Sci-Fi|Thriller,False
755627,3896,303,3,965782148,M,35,0,60914,"Quick and the Dead, The (1995)",Action|Adventure|Western,False
41049,3240,150,2,968349353,M,18,4,55403,Apollo 13 (1995),Drama,False
83515,757,1610,4,975562019,M,25,12,97401,"Hunt for Red October, The (1990)",Action|Thriller,False
680298,2161,475,4,974616976,F,35,2,95521,In the Name of the Father (1993),Drama,False
457679,4287,2662,4,965276293,M,25,7,35244,"War of the Worlds, The (1953)",Action|Sci-Fi|War,False
983858,3418,917,3,967684604,F,18,3,22305,"Little Princess, The (1939)",Children's|Drama,False
